order_id,주문일,채널,sku,제품명,맛,수량,판매단가,판매금액,주문상태,배송지역,기획전,배송비
CPG-260510-008,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,바나나,1,35800,35800,배송완료,인천,쿠팡 골드박스 단백질 위크,0
CPG-260510-009,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,초코,1,35800,35800,배송완료,대전,쿠팡 골드박스 단백질 위크,0
CPG-260510-010,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,2,40300,80600,배송완료,광주,쿠팡 골드박스 단백질 위크,0
CPG-260510-011,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,오리지널,1,35800,35800,배송완료,대전,쿠팡 골드박스 단백질 위크,0
CPG-260510-012,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40300,40300,배송완료,대전,쿠팡 골드박스 단백질 위크,0
CPG-260510-013,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,40300,40300,배송완료,경기,쿠팡 골드박스 단백질 위크,0
CPG-260510-014,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,40300,40300,배송완료,경기,쿠팡 골드박스 단백질 위크,0
CPG-260510-015,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,바나나,1,35800,35800,배송완료,광주,쿠팡 골드박스 단백질 위크,0
CPG-260510-016,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,35800,35800,배송완료,기타,쿠팡 골드박스 단백질 위크,0
CPG-260510-017,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,40300,40300,배송완료,인천,쿠팡 골드박스 단백질 위크,0
CPG-260510-018,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,40300,40300,배송완료,기타,쿠팡 골드박스 단백질 위크,0
CPG-260510-018,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,40300,40300,배송완료,기타,쿠팡 골드박스 단백질 위크,0
CPG-260510-019,2026-05-10,쿠팡,DRL-ACV-30,닥터랩노쉬 ACV 구미 30일,-,1,14200,14200,배송완료,광주,,0
CPG-260510-020,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,초코,1,35800,35800,배송완료,대구,쿠팡 골드박스 단백질 위크,0
CPG-260510-021,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,바나나,2,35800,71600,배송완료,대전,쿠팡 골드박스 단백질 위크,0
CPG-260510-022,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,딸기,1,35800,35800,환불,서울,쿠팡 골드박스 단백질 위크,0
CPG-260510-023,2026-05-10,쿠팡,SLM-SHK-21,슬림쉐이크 9종 21입,얼그레이밀크티,1,64200,64200,배송완료,대전,,0
CPG-260510-024,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,바나나,1,35800,35800,결제완료,서울,쿠팡 골드박스 단백질 위크,0
CPG-260510-025,2026-05-10,쿠팡,GRN-CRN-01,그래놀라 크런치,-,1,7000,7000,배송완료,부산,,0
CPG-260510-026,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,딸기,1,35800,35800,교환,부산,쿠팡 골드박스 단백질 위크,0
CPG-260510-026,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,35800,35800,교환,부산,쿠팡 골드박스 단백질 위크,0
CPG-260510-027,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,딸기,1,35800,35800,배송완료,부산,쿠팡 골드박스 단백질 위크,0
CPG-260510-027,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,딸기,1,35800,35800,배송완료,부산,쿠팡 골드박스 단백질 위크,0
CPG-260510-028,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,2,40300,80600,배송완료,서울,쿠팡 골드박스 단백질 위크,0
CPG-260510-029,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,35800,35800,결제완료,광주,쿠팡 골드박스 단백질 위크,0
CPG-260510-029,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,2,40300,80600,결제완료,광주,쿠팡 골드박스 단백질 위크,0
CPG-260510-030,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,40300,40300,교환,대구,쿠팡 골드박스 단백질 위크,0
CPG-260510-031,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40300,40300,배송완료,대구,쿠팡 골드박스 단백질 위크,0
CPG-260510-031,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,40300,40300,배송완료,대구,쿠팡 골드박스 단백질 위크,0
CPG-260510-032,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,2,35800,71600,배송완료,대전,쿠팡 골드박스 단백질 위크,0
CPG-260510-033,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40300,40300,배송완료,기타,쿠팡 골드박스 단백질 위크,0
CPG-260510-033,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,35800,35800,배송완료,기타,쿠팡 골드박스 단백질 위크,0
CPG-260510-034,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,40300,40300,배송완료,서울,쿠팡 골드박스 단백질 위크,0
CPG-260510-035,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40300,40300,결제완료,대전,쿠팡 골드박스 단백질 위크,0
CPG-260510-035,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,오리지널,2,35800,71600,결제완료,대전,쿠팡 골드박스 단백질 위크,0
CPG-260510-036,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,35800,35800,배송완료,인천,쿠팡 골드박스 단백질 위크,0
CPG-260510-036,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,40300,40300,배송완료,인천,쿠팡 골드박스 단백질 위크,0
CPG-260510-037,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,2,35800,71600,결제완료,경기,쿠팡 골드박스 단백질 위크,0
CPG-260510-038,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,바나나,1,35800,35800,배송완료,대구,쿠팡 골드박스 단백질 위크,0
CPG-260510-038,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,바나나,1,35800,35800,배송완료,대구,쿠팡 골드박스 단백질 위크,0
CPG-260510-038,2026-05-10,쿠팡,DRL-ACV-30,닥터랩노쉬 ACV 구미 30일,-,2,14200,28400,배송완료,대구,,0
CPG-260510-039,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,40300,40300,배송완료,부산,쿠팡 골드박스 단백질 위크,0
CPG-260510-040,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,오리지널,1,35800,35800,배송완료,서울,쿠팡 골드박스 단백질 위크,0
CPG-260510-041,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,40300,40300,배송완료,인천,쿠팡 골드박스 단백질 위크,0
CPG-260510-042,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,35800,35800,배송완료,기타,쿠팡 골드박스 단백질 위크,0
CPG-260510-042,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,딸기,2,35800,71600,배송완료,기타,쿠팡 골드박스 단백질 위크,0
CPG-260510-043,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,오리지널,2,35800,71600,배송완료,기타,쿠팡 골드박스 단백질 위크,0
CPG-260510-044,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,2,40300,80600,교환,경기,쿠팡 골드박스 단백질 위크,0
CPG-260510-044,2026-05-10,쿠팡,PRO-MNI-06,프로틴 드링크 미니 6입,바나나,1,10100,10100,교환,경기,,0
CPG-260510-045,2026-05-10,쿠팡,PRO-MNI-06,프로틴 드링크 미니 6입,딸기,1,10100,10100,배송완료,인천,,0
CPG-260510-046,2026-05-10,쿠팡,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,1,35600,35600,결제완료,대구,,0
CPG-260510-047,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,초코,1,35800,35800,배송완료,광주,쿠팡 골드박스 단백질 위크,0
CPG-260510-047,2026-05-10,쿠팡,SLM-SHK-35,슬림쉐이크 9종 35입,녹차,1,91700,91700,배송완료,광주,,0
CPG-260510-048,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,40300,40300,결제완료,경기,쿠팡 골드박스 단백질 위크,0
CPG-260510-048,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,2,40300,80600,결제완료,경기,쿠팡 골드박스 단백질 위크,0
CPG-260510-049,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,초코,2,35800,71600,배송완료,서울,쿠팡 골드박스 단백질 위크,0
CPG-260510-050,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,초코,1,35800,35800,결제완료,인천,쿠팡 골드박스 단백질 위크,0
CPG-260510-050,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,40300,40300,결제완료,인천,쿠팡 골드박스 단백질 위크,0
CPG-260510-051,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,40300,40300,결제완료,광주,쿠팡 골드박스 단백질 위크,0
CPG-260510-052,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,바나나,1,35800,35800,배송완료,대구,쿠팡 골드박스 단백질 위크,0
CPG-260510-053,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,2,40300,80600,환불,대전,쿠팡 골드박스 단백질 위크,0
CPG-260510-054,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,오리지널,1,35800,35800,결제완료,대전,쿠팡 골드박스 단백질 위크,0
CPG-260510-055,2026-05-10,쿠팡,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,1,35600,35600,배송완료,광주,,0
CPG-260510-056,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,40300,40300,배송완료,대구,쿠팡 골드박스 단백질 위크,0
CPG-260510-057,2026-05-10,쿠팡,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,1,35600,35600,배송완료,서울,,0
CPG-260510-058,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,35800,35800,배송완료,경기,쿠팡 골드박스 단백질 위크,0
CPG-260510-059,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,바나나,2,35800,71600,배송완료,인천,쿠팡 골드박스 단백질 위크,0
CPG-260510-060,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,바나나,1,35800,35800,배송완료,서울,쿠팡 골드박스 단백질 위크,0
CPG-260510-061,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,40300,40300,배송완료,부산,쿠팡 골드박스 단백질 위크,0
CPG-260510-061,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,35800,35800,배송완료,부산,쿠팡 골드박스 단백질 위크,0
CPG-260510-062,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,딸기,2,35800,71600,환불,대구,쿠팡 골드박스 단백질 위크,0
CPG-260510-063,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,2,40300,80600,배송완료,대구,쿠팡 골드박스 단백질 위크,0
CPG-260510-064,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,40300,40300,배송완료,경기,쿠팡 골드박스 단백질 위크,0
CPG-260510-065,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,2,40300,80600,배송완료,경기,쿠팡 골드박스 단백질 위크,0
CPG-260510-066,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,40300,40300,배송완료,부산,쿠팡 골드박스 단백질 위크,0
CPG-260510-067,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,40300,40300,배송완료,부산,쿠팡 골드박스 단백질 위크,0
CPG-260510-067,2026-05-10,쿠팡,SLM-SHK-21,슬림쉐이크 9종 21입,바나나,2,64200,128400,배송완료,부산,,0
CPG-260510-068,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,오리지널,1,35800,35800,배송완료,광주,쿠팡 골드박스 단백질 위크,0
CPG-260510-068,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,오리지널,2,35800,71600,배송완료,광주,쿠팡 골드박스 단백질 위크,0
CPG-260510-068,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,초코,1,35800,35800,배송완료,광주,쿠팡 골드박스 단백질 위크,0
CPG-260510-069,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40300,40300,교환,인천,쿠팡 골드박스 단백질 위크,0
CPG-260510-070,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,딸기,1,40300,40300,배송완료,부산,쿠팡 골드박스 단백질 위크,0
CPG-260510-071,2026-05-10,쿠팡,SLM-SHK-35,슬림쉐이크 9종 35입,흑임자,1,91700,91700,결제완료,서울,,0
CPG-260510-071,2026-05-10,쿠팡,GRN-CRN-01,그래놀라 크런치,-,1,7000,7000,결제완료,서울,,0
CPG-260510-072,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,딸기,1,35800,35800,환불,대구,쿠팡 골드박스 단백질 위크,0
CPG-260510-072,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,바나나,1,35800,35800,환불,대구,쿠팡 골드박스 단백질 위크,0
CPG-260510-072,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,오리지널,1,35800,35800,환불,대구,쿠팡 골드박스 단백질 위크,0
CPG-260510-073,2026-05-10,쿠팡,SLM-SHK-35,슬림쉐이크 9종 35입,얼그레이밀크티,1,91700,91700,배송완료,부산,,0
CPG-260510-073,2026-05-10,쿠팡,PRO-MNI-06,프로틴 드링크 미니 6입,커피,1,10100,10100,배송완료,부산,,0
CPG-260510-073,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,2,40300,80600,배송완료,부산,쿠팡 골드박스 단백질 위크,0
CPG-260510-074,2026-05-10,쿠팡,PRO-MNI-06,프로틴 드링크 미니 6입,바나나,2,10100,20200,배송완료,광주,,0
CPG-260510-075,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,오리지널,1,35800,35800,배송완료,부산,쿠팡 골드박스 단백질 위크,0
CPG-260510-076,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40300,40300,배송완료,서울,쿠팡 골드박스 단백질 위크,0
CPG-260510-076,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,2,40300,80600,배송완료,서울,쿠팡 골드박스 단백질 위크,0
CPG-260510-077,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40300,40300,배송완료,서울,쿠팡 골드박스 단백질 위크,0
CPG-260510-077,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,40300,40300,배송완료,서울,쿠팡 골드박스 단백질 위크,0
CPG-260510-078,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,오리지널,1,35800,35800,배송완료,기타,쿠팡 골드박스 단백질 위크,0
CPG-260510-078,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,2,40300,80600,배송완료,기타,쿠팡 골드박스 단백질 위크,0
CPG-260510-078,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,딸기,1,35800,35800,배송완료,기타,쿠팡 골드박스 단백질 위크,0
CPG-260510-079,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,딸기,1,35800,35800,배송완료,대전,쿠팡 골드박스 단백질 위크,0
CPG-260510-080,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,딸기,1,35800,35800,배송완료,인천,쿠팡 골드박스 단백질 위크,0
CPG-260510-081,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,40300,40300,배송완료,인천,쿠팡 골드박스 단백질 위크,0
CPG-260510-081,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,40300,40300,배송완료,인천,쿠팡 골드박스 단백질 위크,0
CPG-260510-082,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,40300,40300,배송완료,광주,쿠팡 골드박스 단백질 위크,0
CPG-260510-083,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,40300,40300,배송완료,부산,쿠팡 골드박스 단백질 위크,0
CPG-260510-084,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,커피,1,40300,40300,배송완료,대구,쿠팡 골드박스 단백질 위크,0
CPG-260510-085,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,35800,35800,배송완료,광주,쿠팡 골드박스 단백질 위크,0
CPG-260510-086,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,오리지널,1,35800,35800,배송완료,서울,쿠팡 골드박스 단백질 위크,0
CPG-260510-087,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,바나나,1,40300,40300,배송완료,서울,쿠팡 골드박스 단백질 위크,0
CPG-260510-087,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,초코,1,35800,35800,배송완료,서울,쿠팡 골드박스 단백질 위크,0
CPG-260510-088,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,딸기,1,35800,35800,배송완료,광주,쿠팡 골드박스 단백질 위크,0
CPG-260510-089,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,35800,35800,배송완료,기타,쿠팡 골드박스 단백질 위크,0
CPG-260510-089,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,바나나,1,35800,35800,배송완료,기타,쿠팡 골드박스 단백질 위크,0
CPG-260510-090,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,초코,1,40300,40300,배송완료,대전,쿠팡 골드박스 단백질 위크,0
CPG-260510-090,2026-05-10,쿠팡,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,1,35600,35600,배송완료,대전,,0
CPG-260510-091,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,딸기,1,35800,35800,배송완료,대전,쿠팡 골드박스 단백질 위크,0
CPG-260510-092,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,35800,35800,배송완료,대전,쿠팡 골드박스 단백질 위크,0
CPG-260510-093,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,초코,1,35800,35800,배송완료,기타,쿠팡 골드박스 단백질 위크,0
CPG-260510-094,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,초코,2,35800,71600,배송완료,경기,쿠팡 골드박스 단백질 위크,0
CPG-260510-095,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,커피,1,35800,35800,배송완료,대구,쿠팡 골드박스 단백질 위크,0
CPG-260510-096,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,초코,1,35800,35800,환불,대전,쿠팡 골드박스 단백질 위크,0
CPG-260510-097,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40300,40300,배송완료,대구,쿠팡 골드박스 단백질 위크,0
CPG-260510-098,2026-05-10,쿠팡,DRL-ACV-30,닥터랩노쉬 ACV 구미 30일,-,1,14200,14200,배송완료,대구,,0
CPG-260510-099,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,딸기,1,35800,35800,배송완료,대구,쿠팡 골드박스 단백질 위크,0
CPG-260510-100,2026-05-10,쿠팡,CRN-SHK-10,크런치 단백질 셰이크 10회분,-,1,35600,35600,배송완료,부산,,0
CPG-260510-101,2026-05-10,쿠팡,PRO-PFT-12,프로틴 드링크 퍼펙트 12입,오리지널,1,40300,40300,배송완료,서울,쿠팡 골드박스 단백질 위크,0
CPG-260510-102,2026-05-10,쿠팡,SLM-SHK-21,슬림쉐이크 9종 21입,녹차,1,64200,64200,환불,광주,,0
CPG-260510-103,2026-05-10,쿠팡,PRO-MAX-12,프로틴 드링크 맥스 12입,초코,1,35800,35800,배송완료,경기,쿠팡 골드박스 단백질 위크,0
